21,107
21,108
21,122
21,125
21,129
21,130
21,133
21,133
22,15
22,23
22,23
22,25
22,34
22,38
22,56
22,67
22,72
22,72
22,74
22,75
22,79
22,95
22,120
22,126
22,135
22,135
22,135
22,137
22,137
22,137
23,29
23,29
23,31
23,34
23,37
23,38
23,38
23,52
23,75
23,83
23,83
23,113
23,119
23,124
24,12
24,23
24,55
24,58
24,59
24,64
24,64
24,68
24,68
24,70
24,85
24,98
24,102
25,6
25,7
25,23
25,23
25,34
25,38
25,47
25,51
25,72
25,72
25,74
25,87
25,93
25,107
25,107
25,109
25,113
25,113
25,113
25,124
25,124
25,131
25,133
25,133
25,137
26,51
26,53
26,61
26,80
26,85
26,85
26,86
26,89
26,89
26,89
26,95
26,97
26,106
26,111
26,123
26,128
26,128
26,128
27,2
27,17
27,20
27,23
27,31
27,34
27,38
27,38
27,38
27,45
27,48
27,51
27,54
27,66
27,66
27,73
27,75
27,82
27,82
27,82
27,99
27,103
27,103
27,112
27,117
27,120
27,130
27,136
27,136
27,139
28,21
28,33
28,45
28,61
28,62
28,65
28,72
28,92
28,137
29,28
29,34
29,81
29,99
29,111
29,111
29,114
29,116
29,128
30,7
30,7
30,12
30,13
30,20
30,38
30,50
30,53
30,53
30,55
30,59
30,59
30,60
30,60
30,61
30,83
30,85
30,86
30,88
30,94
30,104
30,104
30,120
30,124
30,126
31,0
31,0
31,17
31,42
31,48
31,67
31,67
31,69
31,72
31,78
31,82
31,82
31,92
31,95
31,108
31,110
31,111
31,112
31,114
31,114
31,114
32,7
32,7
32,8
32,8
32,21
32,27
32,38
32,38
32,48
32,49
32,78
32,109
32,123
32,123
32,123
32,127
32,131
33,30
33,31
33,38
33,38
33,38
33,38
33,59
33,114
33,133
34,9
34,12
34,25
34,26
34,29
34,32
34,43
34,50
34,55
34,55
34,75
34,75
34,88
34,94
34,97
34,97
34,101
34,108
34,116
34,128
34,137
34,137
35,17
35,18
35,34
35,38
35,38
35,52
35,53
35,59
35,64
35,64
35,82
35,82
35,86
35,86
35,106
35,110
35,114
35,114
35,114
35,116
35,116
35,135
36,2
36,6
36,9
36,38
36,48
36,48
36,57
36,57
36,57
36,58
36,63
36,64
36,75
36,78
36,78
36,80
36,80
36,96
36,96
36,98
36,104
36,116
36,122
36,125
36,127
37,0
37,17
37,17
37,51
37,57
37,69
37,74
37,92
37,94
37,103
37,107
37,109
37,110
37,110
37,117
37,122
37,122
38,5
38,5
38,25
38,39
38,41
38,57
38,57
38,60
38,60
38,75
38,93
38,97
38,99
38,120
38,123
39,24
39,43
39,48
39,48
39,64
39,82
39,82
39,83
39,83
39,89
39,92
39,106
39,114
39,116
39,131
39,131
39,136
40,31
40,31
40,34
40,36
40,36
40,38
40,40
40,46
40,64
40,64
40,67
40,70
40,90
40,94
40,124
40,133
41,4
41,15
41,51
41,80
41,80
41,90
41,90
41,96
41,105
41,105
41,106
41,108
41,108
42,4
42,15
42,31
42,32
42,32
42,33
42,33
42,38
42,48
42,50
42,53
42,57
42,57
42,60
42,60
42,62
42,64
42,68
42,69
42,74
42,75
42,84
42,105
42,121
42,121
42,136
43,3
43,4
43,9
43,25
43,38
43,57
43,58
43,69
43,77
43,77
43,83
43,91
43,94
43,95
43,95
43,114
43,116
43,124
43,133
43,133
44,12
44,15
44,15
44,23
44,29
44,31
44,38
44,56
44,65
44,73
44,73
44,77
44,85
44,94
44,94
44,99
44,101
44,133
45,22
45,38
45,44
45,44
45,44
45,62
45,62
45,77
45,92
45,92
45,98
45,131
46,3
46,9
46,9
46,11
46,17
46,28
46,28
46,28
46,30
46,30
46,42
46,42
46,45
46,50
46,54
46,54
46,55
46,56
46,56
46,71
46,79
46,84
46,89
46,91
46,95
46,97
46,127
46,134
46,134
46,136
47,5
47,5
47,58
47,61
47,75
47,75
47,108
47,108
47,110
47,110
47,112
47,117
47,127
47,136
48,36
48,38
48,38
48,71
48,71
48,75
48,88
48,91
48,121
48,126
49,3
49,13
49,24
49,30
49,30
49,38
49,42
49,64
49,104
49,113
49,130
50,0
50,9
50,15
50,47
50,67
50,74
50,75
50,91
50,91
50,102
50,106
50,106
50,109
50,109
50,136
50,136
50,138
51,17
51,17
51,49
51,70
51,76
51,84
51,93
51,114
51,114
51,116
51,117
51,117
51,124
51,127
51,128
51,129
51,135
52,5
52,28
52,36
52,36
52,38
52,44
52,46
52,46
52,50
52,56
52,56
52,58
52,58
52,75
52,82
52,86
52,98
52,103
52,105
52,106
52,109
52,109
52,109
52,136
53,10
53,12
53,14
53,84
53,85
53,86
53,90
53,100
53,113
53,117
54,0
54,3
54,5
54,20
54,20
54,24
54,38
54,40
54,42
54,50
54,61
54,61
54,69
54,74
54,78
54,90
54,98
54,98
54,98
54,100
54,104
54,118
54,134
55,18
55,24
55,24
55,34
55,36
55,60
55,61
55,63
55,63
55,64
55,81
55,94
55,94
55,96
55,134
56,12
56,70
56,94
56,109
56,111
56,112
56,112
56,115
56,115
56,116
56,116
56,116
56,118
56,118
56,119
56,119
56,130
56,135
57,12
57,14
57,14
57,18
57,29
57,30
57,31
57,31
57,32
57,71
57,72
57,75
57,85
57,85
57,89
58,0
58,1
58,3
58,4
58,8
58,8
58,8
58,20
58,38
58,40
58,40
58,45
58,50
58,50
58,66
58,66
58,75
58,100
58,106
58,108
58,110
58,112
58,112
58,122
58,137
59,18
59,20
59,20
59,28
59,46
59,56
59,60
59,60
59,67
59,84
59,92
59,106
59,114
59,136
60,38
60,42
60,46
60,50
60,50
60,51
60,59
60,59
60,70
60,117
60,128
60,128
60,134
60,134
60,135
60,135
60,138
61,29
61,35
61,35
61,37
61,69
61,78
61,79
61,79
61,87
61,94
61,100
61,102
61,102
61,106
61,118
61,121
61,121
61,124
62,8
62,9
62,22
62,29
62,29
62,35
62,36
62,50
62,68
62,74
62,74
62,74
62,77
62,95
62,100
62,104
62,104
62,104
62,114
62,114
62,114
62,123
62,127
62,127
63,3
63,5
63,10
63,10
63,14
63,15
63,18
63,24
63,46
63,60
63,80
63,82
63,82
63,82
63,85
63,91
63,91
63,115
63,130
64,16
64,22
64,22
64,24
64,27
64,31
64,33
64,34
64,38
64,47
64,48
64,49
64,50
64,61
64,63
64,64
64,70
64,85
64,93
64,93
64,127
64,130
64,139
65,9
65,26
65,38
65,43
65,47
65,47
65,50
65,52
65,53
65,69
65,78
65,82
65,82
65,86
65,87
65,98
65,121
65,121
65,134
66,5
66,8
66,30
66,35
66,40
66,59
66,59
66,63
66,76
66,94
66,102
66,110
66,110
66,114
66,119
66,121
66,121
66,121
66,125
67,37
67,42
67,46
67,46
67,65
67,74
67,82
67,105
67,106
67,108
67,109
67,120
67,125
67,130
67,137
68,3
68,14
68,20
68,26
68,59
68,59
68,70
68,70
68,73
68,73
68,74
68,88
68,90
68,90
68,90
68,96
68,106
68,106
68,107
68,128
69,0
69,9
69,32
69,34
69,34
69,36
69,38
69,43
69,46
69,46
69,57
69,59
69,74
69,74
69,79
69,79
69,83
69,85
69,102
69,132
69,132
70,22
70,54
70,54
70,56
70,56
70,76
70,78
70,114
70,114
70,117
70,121
71,19
71,28
71,46
71,50
71,78
71,78
71,79
71,85
71,100
71,101
71,101
71,117
71,117
71,127
71,129
71,130
71,133
71,136
72,11
72,11
72,17
72,18
72,30
72,43
72,43
72,53
72,53
72,109
72,110
72,110
72,114
72,114
72,117
72,124
72,124
72,128
72,128
73,28
73,31
73,32
73,32
73,32
73,36
73,36
73,59
73,74
73,88
73,95
73,103
73,114
73,128
73,130
73,138
74,4
74,7
74,7
74,36
74,40
74,43
74,43
74,64
74,64
74,74
74,74
74,78
74,78
74,78
74,80
74,101
74,101
74,125
74,128
74,134
75,2
75,31
75,35
75,57
75,68
75,88
75,88
75,95
75,95
75,106
75,114
75,118
75,118
75,128
75,128
75,133
75,134
76,13
76,13
76,18
76,20
76,22
76,23
76,23
76,30
76,33
76,40
76,40
76,68
76,68
76,101
76,111
76,114
76,123
76,123
76,129
76,135
77,11
77,19
77,28
77,38
77,68
77,82
77,82
77,91
77,91
77,96
77,99
77,101
77,105
77,105
77,118
77,118
77,132
77,132
77,134
78,6
78,8
78,45
78,45
78,45
78,46
78,46
78,50
78,50
78,58
78,58
78,70
78,78
78,80
78,80
78,84
78,111
78,124
78,124
78,128
78,130
79,16
79,18
79,18
79,40
79,57
79,80
79,80
79,85
79,86
79,86
79,86
79,90
79,96
79,96
79,101
79,109
79,131
80,0
80,4
80,4
80,4
80,24
80,26
80,26
80,46
80,47
80,47
80,74
80,74
80,76
80,76
80,83
80,84
80,96
80,111
80,135
81,4
81,28
81,55
81,69
81,74
81,80
81,80
81,89
81,101
81,103
81,103
81,113
81,118
81,120
81,120
82,0
82,5
82,6
82,20
82,20
82,29
82,38
82,42
82,62
82,64
82,64
82,66
82,69
82,88
82,90
82,110
82,125
82,129
82,134
83,11
83,11
83,11
83,15
83,18
83,20
83,20
83,47
83,69
83,69
83,72
83,74
83,86
83,86
83,87
83,87
83,91
83,91
83,91
83,92
83,92
83,94
83,94
83,94
83,102
83,102
83,109
83,125
84,1
84,11
84,16
84,24
84,26
84,36
84,52
84,53
84,54
84,98
84,111
84,113
84,138
85,9
85,35
85,47
85,55
85,83
85,84
85,85
85,85
85,89
85,98
85,106
85,118
85,118
85,125
86,0
86,0
86,15
86,19
86,20
86,20
86,20
86,29
86,33
86,33
86,33
86,35
86,35
86,35
86,43
86,45
86,45
86,45
86,61
86,71
86,139
87,8
87,21
87,33
87,33
87,39
87,64
87,73
87,81
87,81
87,81
87,87
87,87
87,92
87,94
87,104
87,115
87,119
87,119
87,121
87,123
87,126
87,126
87,128
87,128
87,128
87,130
88,3
88,6
88,19
88,19
88,24
88,24
88,24
88,26
88,26
88,29
88,39
88,64
88,70
88,74
88,91
88,93
88,104
88,106
88,109
88,109
88,112
88,112
88,112
88,116
88,119
88,126
89,8
89,8
89,47
89,48
89,55
89,89
89,98
89,123
90,0
90,13
90,13
90,33
90,33
90,43
90,44
90,54
90,55
90,70
90,70
90,89
90,93
90,104
90,120
90,131
90,132
90,132
90,132
90,134
90,134
91,10
91,12
91,12
91,17
91,24
91,24
91,43
91,48
91,81
91,86
91,92
91,93
91,98
91,100
91,124
91,127
92,0
92,2
92,10
92,20
92,37
92,40
92,41
92,43
92,44
92,46
92,48
92,56
92,57
92,57
92,61
92,75
92,87
92,89
92,101
92,102
92,109
92,109
92,136
92,139
92,139
93,18
93,48
93,63
93,73
93,73
93,77
93,81
93,93
93,93
93,101
93,120
93,125
93,125
93,132
94,2
94,4
94,10
94,18
94,28
94,28
94,31
94,32
94,101
94,106
94,109
94,109
94,110
94,115
94,120
94,132
94,136
95,0
95,5
95,12
95,17
95,20
95,26
95,26
95,57
95,63
95,73
95,77
95,77
95,81
95,97
95,124
95,124
95,126
95,128
96,0
96,1
96,12
96,18
96,28
96,28
96,29
96,32
96,32
96,32
96,33
96,33
96,40
96,41
96,42
96,45
96,48
96,73
96,77
96,80
96,83
96,90
96,96
96,108
96,132
97,58
97,62
97,62
97,64
97,75
97,97
97,123
97,125
97,134
98,8
98,35
98,40
98,55
98,57
98,67
98,73
98,81
98,87
98,87
98,95
98,96
98,111
98,134
98,136
98,138
99,5
99,15
99,15
99,26
99,38
99,42
99,42
99,44
99,48
99,63
99,65
99,65
99,65
99,75
99,99
99,100
99,105
99,114
99,122
99,122
99,132
99,132
99,134
99,134
99,136
100,1
100,3
100,3
100,3
100,36
100,40
100,40
100,40
100,77
100,85
100,96
100,101
100,101
100,103
100,109
101,29
101,37
101,46
101,59
101,60
101,86
101,89
101,91
101,99
101,105
101,105
101,116
101,118
101,121
101,121
101,123
101,124
101,129
101,130
101,130
101,139
102,2
102,9
102,9
102,10
102,30
102,40
102,40
102,40
102,48
102,54
102,54
102,55
102,55
102,57
102,67
102,67
102,67
102,69
102,77
102,80
102,103
102,105
102,120
103,11
103,15
103,17
103,40
103,40
103,79
103,81
103,81
103,94
103,106
103,109
103,112
103,118
103,134
103,134
103,135
103,138
104,3
104,3
104,3
104,27
104,28
104,40
104,48
104,52
104,52
104,52
104,105
104,106
104,108
104,124
104,128
105,1
105,5
105,14
105,16
105,23
105,32
105,46
105,51
105,61
105,61
105,62
105,62
105,62
105,65
105,113
105,116
105,137
105,139
106,7
106,30
106,30
106,32
106,51
106,67
106,70
106,70
106,73
106,101
106,101
107,11
107,11
107,15
107,20
107,20
107,20
107,28
107,51
107,76
107,81
107,81
107,88
107,90
107,92
107,116
107,120
107,120
107,122
107,122
107,122
107,124
107,134
107,134
108,11
108,24
108,34
108,35
108,37
108,40
108,47
108,47
108,56
108,56
108,56
108,62
108,62
108,62
108,70
108,73
108,97
108,97
108,105
108,105
108,108
108,109
108,120
108,133
108,133
109,21
109,21
109,22
109,24
109,28
109,51
109,51
109,59
109,61
109,80
109,82
109,82
109,82
109,82
109,86
109,92
109,110
109,116
109,121
109,123
110,0
110,6
110,46
110,47
110,57
110,66
110,66
110,67
110,75
110,94
110,94
110,96
110,96
110,98
110,98
110,118
110,122
110,124
110,124
110,124
111,5
111,5
111,7
111,16
111,18
111,20
111,21
111,53
111,62
111,71
111,99
111,111
111,115
111,122
111,128
111,132
111,132
111,138
112,18
112,19
112,47
112,57
112,61
112,84
112,86
112,88
112,88
112,90
112,90
112,90
112,92
112,104
112,134
113,6
113,24
113,24
113,30
113,30
113,31
113,34
113,53
113,55
113,59
113,63
113,63
113,82
113,84
113,88
113,124
113,134
113,134
113,135
113,136
113,136
113,136
114,5
114,27
114,31
114,54
114,70
114,79
114,83
114,94
114,97
114,100
114,108
114,108
114,124
114,136
114,136
115,6
115,14
115,17
115,21
115,21
115,23
115,26
115,26
115,32
115,44
115,44
115,46
115,46
115,46
115,48
115,66
115,68
115,74
115,87
115,88
115,88
115,115
115,120
116,20
116,20
116,55
116,72
116,92
116,103
116,109
116,109
116,116
117,10
117,22
117,38
117,40
117,46
117,68
117,72
117,88
117,108
117,109
117,114
117,114
117,116
117,120
117,120
117,130
117,136
117,136
118,20
118,30
118,30
118,48
118,48
118,50
118,54
118,54
118,73
118,100
118,113
118,119
118,128
118,136
118,136
118,138
119,1
119,3
119,24
119,30
119,36
119,36
119,58
119,60
119,60
119,61
119,61
119,61
119,67
119,83
119,118
119,122
119,132
120,6
120,53
120,68
120,74
120,78
120,78
120,98
120,116
120,126
121,14
121,40
121,42
121,43
121,54
121,61
121,66
121,70
121,89
121,90
121,90
121,92
121,112
121,112
121,113
121,113
121,114
121,124
121,124
121,124
122,40
122,44
122,50
122,50
122,51
122,54
122,70
122,72
122,84
122,92
122,105
122,108
122,126
122,129
122,138
123,23
123,48
123,52
123,73
123,82
123,88
123,88
123,94
123,95
123,98
123,98
123,102
123,112
123,114
124,21
124,21
124,21
124,25
124,32
124,40
124,50
124,53
124,54
124,54
124,66
124,87
124,93
124,101
124,106
124,106
124,126
124,132
124,134
124,134
125,1
125,6
125,6
125,7
125,9
125,14
125,45
125,45
125,45
125,49
125,65
125,78
125,78
125,94
125,97
125,97
125,100
125,100
125,120
125,121
126,6
126,32
126,70
126,70
126,72
126,75
126,85
126,87
126,92
126,106
126,110
126,110
127,6
127,7
127,79
127,79
127,87
127,92
127,104
127,104
127,124
127,125
127,132
127,133
128,6
128,13
128,27
128,33
128,41
128,41
128,51
128,51
128,54
128,55
128,59
128,59
128,64
128,68
128,70
128,70
128,70
128,77
128,79
128,87
128,91
128,108
128,108
128,108
128,133
128,134
128,136
129,0
129,0
129,1
129,2
129,21
129,21
129,66
129,70
129,79
129,79
129,94
129,94
129,101
129,106
129,108
130,25
130,37
130,39
130,45
130,51
130,56
130,56
130,62
130,63
130,65
130,65
130,67
130,69
130,69
130,78
130,85
130,85
130,89
130,102
130,106
130,108
131,11
131,11
131,20
131,20
131,24
131,24
131,31
131,38
131,61
131,72
131,88
131,105
131,105
131,109
131,121
132,12
132,17
132,25
132,25
132,33
132,37
132,37
132,41
132,62
132,100
132,100
132,126
132,129
132,129
132,132
133,5
133,14
133,19
133,20
133,39
133,44
133,64
133,81
133,89
133,122
133,125
133,133
133,134
133,136
133,139
134,33
134,33
134,41
134,53
134,53
134,54
134,56
134,57
134,57
134,58
134,59
134,85
134,86
134,90
134,109
134,111
134,114
134,125
134,137
135,0
135,3
135,5
135,22
135,35
135,35
135,35
135,58
135,58
135,64
135,89
135,99
135,100
135,103
135,113
135,123
135,133
136,0
136,9
136,9
136,13
136,14
136,19
136,19
136,26
136,51
136,64
136,74
136,74
136,77
136,77
136,77
136,87
136,91
136,93
136,95
136,100
136,100
136,111
136,111
136,114
136,117
136,128
136,139
137,10
137,42
137,44
137,112
137,133
137,135
138,5
138,16
138,22
138,29
138,29
138,33
138,35
138,35
138,37
138,71
138,71
138,83
138,99
138,105
138,107
138,110
138,135
139,2
139,4
139,16
139,22
139,35
139,38
139,39
139,40
139,68
139,68
139,68
139,75
139,78
139,79
139,79
139,81
139,99
139,105
139,109
139,122
139,125
